transaction_id,amount,hour_of_day,country_code,is_foreign,account_age_days,txns_last_1h,is_new_device,merchant_category,is_fraud
T1028926,35.25,8,AU,0,102,1,1,utilities,0
T1022338,250.84,2,AU,0,2978,1,0,gaming,0
T1004440,28.28,10,au,0,1960,8,0,utilities,0
T1008612,7.57,8,AU,0,2487,8,0,utilities,0
T1004955,61.08,10,AU,0,317,1,0,travel,0
T1005182,26.22,19,au,0,634,0,1,pharmacy,0
T1009084,19.71,7,AU,0,785,2,1,crypto,0
T1028481,97.62,20,AU,0,1592,3,0,travel,0
T1008721,9.75,3,AU,0,2397,0,0,pharmacy,0
T1020899,24.7,17,AU,0,2945,1,0,travel,0
T1022097,14.68,9,Au,0,87,2,1,apparel,0
T1027099,13.42,7,Au,0,3440,1,0,pharmacy,0
T1007170,14.19,3,AU,0,3575,0,0,fuel,0
T1008607,28.27,9,AU,0,205,1,0,electronics,0
T1016133,40.35,2,Au,0,2603,0,0,apparel,0
T1022181,33.44,0,Au,0,1209,1,1,gaming,0
T1002548,46.24,4,Au,0,804,2,1,travel,0
T1000090,33.67,11,AU,0,779,1,0,dining,0
T1023321,143.43,20,NZ,1,107,3,1,fuel,0
T1014665,14.46,10,cn,1,2804,1,0,groceries,0
T1022311,66.75,10,AU,0,637,2,0,fuel,0
T1001571,29.88,4,DE,1,263,1,0,utilities,1
T1029389,48.29,19,au,0,2755,0,1,pharmacy,0
T1019452,55.9,13,AU,0,1495,0,0,electronics,0
T1025228,32.71,2,Au,0,2526,1,0,fuel,0
T1014091,185.63,2,nz,1,792,2,0,utilities,0
T1015131,7.49,10,NG,1,563,1,0,dining,1
T1018910,22.25,7,gb,1,2925,2,1,pharmacy,0
T1013833,48.44,0,au,0,2995,0,0,utilities,0
T1023563,14.47,23,Au,0,1272,0,0,gaming,0
T1009920,10.47,3,AU,0,715,3,0,apparel,0
T1021693,8.69,8,au,0,2934,0,0,crypto,0
T1020489,27.67,11,au,0,2825,0,0,crypto,0
T1027764,32.39,7,au,0,3449,2,0,electronics,0
T1012228,14.58,20,AU,0,833,2,0,fuel,0
T1012184,15.59,7,AU,0,1341,3,0,,0
T1015532,45.62,23,Au,0,3137,1,0,groceries,0
T1019405,28.6,18,au,0,116,2,0,travel,0
T1019931,56.45,20,BR,1,1502,0,0,apparel,0
T1010152,7.89,1,au,0,1798,0,0,utilities,0
T1011605,90.2,22,Au,0,1877,0,1,travel,0
T1015849,17.6,23,AU,0,537,2,1,travel,0
T1019065,19.65,12,AU,0,3146,2,0,pharmacy,0
T1011218,75.97,22,RU,1,29,2,0,groceries,0
T1024432,23.01,2,au,0,2764,1,0,gaming,0
T1011099,19.74,3,AU,0,791,1,0,fuel,0
T1002502,30.48,18,au,0,1482,0,0,apparel,0
T1007991,23.38,18,Au,0,3224,8,0,travel,0
T1005360,30.64,15,au,0,2249,0,0,groceries,0
T1025868,26.98,15,AU,0,3339,2,1,dining,0
T1006699,136.55,5,AU,0,91,2,0,fuel,0
T1016563,34.1,10,nz,1,2956,0,0,,0
T1014888,50.18,6,RU,1,3147,0,0,fuel,0
T1003865,17.74,18,AU,0,3148,0,1,dining,0
T1019523,30.95,11,AU,0,1828,1,0,gaming,0
T1025324,97.34,14,AU,0,2842,1,0,groceries,0
T1020421,61.29,5,AU,0,3129,2,0,electronics,0
T1029352,14.77,19,Au,0,1103,0,0,pharmacy,0
T1016981,26.59,15,AU,0,2538,0,0,pharmacy,0
T1019252,13.08,9,au,0,1037,1,0,utilities,0
T1002520,1.87,13,Au,0,2567,5,1,apparel,0
T1007835,53.97,20,AU,0,2953,0,0,fuel,0
T1028330,9.61,11,au,0,1160,2,0,dining,0
T1008593,243.13,2,au,0,1004,0,0,apparel,0
T1027632,44.62,0,AU,0,2712,2,0,apparel,0
T1002630,74.28,0,au,0,3044,0,0,pharmacy,0
T1001063,4.88,1,au,0,2911,0,1,apparel,0
T1026139,13.72,22,Au,0,1485,0,0,apparel,0
T1018231,82.98,17,AU,0,2889,1,0,apparel,0
T1027318,28.55,17,Au,0,3170,2,0,crypto,0
T1018067,67.21,5,AU,0,2377,1,1,dining,0
T1027957,127.02,4,au,0,1221,2,0,travel,0
T1000098,37.39,7,Au,0,407,8,0,gaming,1
T1001871,4.62,7,AU,0,2135,0,0,travel,0
T1019607,64.03,18,De,1,2571,2,0,dining,0
T1014355,112.12,3,AU,0,2450,0,0,travel,0
T1007779,69.83,8,In,1,779,1,0,electronics,0
T1005080,89.29,12,au,0,1361,0,0,electronics,0
T1019829,11.11,15,AU,0,2216,1,0,gaming,0
T1011389,10.1,14,Au,0,2523,0,0,groceries,0
T1021623,25.48,6,Au,0,3302,0,0,utilities,0
T1001053,257.65,3,AU,0,1147,0,0,dining,0
T1001892,38.74,17,AU,0,2320,0,0,fuel,0
T1018525,22.66,18,AU,0,2950,0,0,travel,0
T1026594,38.25,23,AU,0,1957,1,0,travel,0
T1000847,14.22,17,AU,0,534,0,0,gaming,0
T1014877,25.94,4,AU,0,3082,3,1,dining,0
T1026906,3.71,22,au,0,1622,0,0,gaming,0
T1006541,43.35,20,AU,0,738,1,0,crypto,0
T1008086,24.18,16,AU,0,2542,0,1,,0
T1009126,21.84,12,au,0,927,1,0,crypto,0
T1005626,100.51,15,au,0,2977,8,0,groceries,0
T1025875,35.61,22,AU,0,3481,3,0,apparel,0
T1012624,47.21,14,US,1,2171,2,0,gaming,0
T1016797,66.37,7,Au,0,2203,0,1,,0
T1000783,14.93,5,AU,0,1036,2,0,apparel,0
T1018602,4.0,16,SG,1,2812,1,1,dining,0
T1005990,151.94,9,Au,0,841,1,1,utilities,0
T1017936,89.9,6,AU,0,572,0,0,fuel,0
T1018361,44.17,12,BR,1,461,0,0,gaming,0
T1029084,18.95,23,Au,0,1562,1,0,pharmacy,0
T1024186,25.8,6,BR,1,417,1,0,travel,0
T1024576,97.56,19,au,0,988,2,0,utilities,0
T1026186,91.35,18,AU,0,2496,2,0,,0
T1017296,8.68,6,au,0,1003,0,0,pharmacy,0
T1001002,82.13,7,Us,1,755,2,0,pharmacy,0
T1003346,36.63,19,AU,0,2061,1,0,pharmacy,0
T1015061,148.36,13,in,1,3556,8,0,groceries,0
T1008706,80.16,6,AU,0,1311,0,0,crypto,0
T1009857,21.08,8,Nz,1,597,0,1,groceries,0
T1020366,17.72,23,CN,1,2358,0,0,utilities,0
T1001700,43.31,17,Au,0,3146,0,1,dining,0
T1019898,26.51,13,AU,0,156,0,0,apparel,0
T1011894,25.96,12,au,0,3248,0,0,electronics,0
T1014063,10.22,13,AU,0,3283,2,0,apparel,0
T1029179,38.11,19,Au,0,2697,1,0,travel,0
T1028000,8.81,20,au,0,819,1,1,gaming,0
T1010108,5.32,3,Au,0,44,1,0,pharmacy,0
T1001505,6.3,20,CN,1,1851,1,0,groceries,0
T1005510,479.35,20,au,0,668,0,0,utilities,0
T1004680,51.5,11,AU,0,1012,5,0,gaming,0
T1022518,105.95,3,BR,1,39,1,0,gaming,0
T1014745,181.67,4,AU,0,2712,8,0,travel,0
T1009382,40.58,16,AU,0,1827,0,0,gaming,0
T1007195,43.55,3,au,0,2963,0,1,crypto,0
T1010088,9.57,1,au,0,374,0,1,dining,0
T1003207,83.1,11,Au,0,3545,0,0,groceries,0
T1008772,38.14,9,AU,0,2321,0,1,utilities,0
T1004420,1.9,3,AU,0,1403,0,0,pharmacy,0
T1000468,479.03,8,AU,0,2564,0,0,groceries,0
T1018382,42.31,5,AU,0,1645,3,0,,0
T1029764,38.43,17,AU,0,1027,1,1,electronics,0
T1001472,33.07,21,au,0,3499,1,0,travel,0
T1026212,35.96,2,AU,0,301,0,0,groceries,0
T1016288,6.77,22,Au,0,3608,2,0,groceries,0
T1013444,27.93,11,au,0,241,0,1,pharmacy,0
T1006597,37.76,16,AU,0,234,1,0,pharmacy,0
T1002977,36.32,13,Au,0,3006,1,0,utilities,0
T1024272,23.65,3,NG,1,2943,1,0,groceries,0
T1010976,27.59,8,AU,0,1018,1,1,utilities,0
T1001858,56.79,6,AU,0,3116,3,0,crypto,0
T1013599,14.4,1,AU,0,578,2,0,utilities,0
T1027315,18.43,10,AU,0,2527,8,0,groceries,1
T1020978,7.94,6,AU,0,34,1,0,apparel,0
T1001281,36.8,18,au,0,2086,3,1,,0
T1002979,21.47,18,AU,0,863,0,1,dining,0
T1021713,51.83,23,au,0,1441,1,0,apparel,0
T1025658,4.72,10,AU,0,225,0,1,pharmacy,0
T1027857,465.27,21,AU,0,3188,3,0,travel,0
T1009764,57.26,18,au,0,3002,5,0,travel,0
T1028186,22.92,2,AU,0,1820,3,0,pharmacy,0
T1011880,3.34,12,Sg,1,933,2,0,gaming,0
T1000541,60.97,22,Au,0,2010,1,0,,0
T1016830,32.72,11,au,0,3315,2,0,gaming,0
T1008726,54.62,3,AU,0,687,0,0,apparel,0
T1019522,84.38,0,AU,0,2378,1,0,travel,0
T1001513,59.86,18,Au,0,1394,1,0,gaming,0
T1001443,45.23,19,Au,0,3507,5,1,fuel,0
T1024474,75.99,9,AU,0,3626,0,0,groceries,0
T1015805,122.62,11,AU,0,1423,1,0,crypto,0
T1012884,109.72,13,AU,0,3289,1,1,gaming,0
T1011578,4.71,4,in,1,1411,0,0,dining,0
T1002214,110.27,4,AU,0,1927,1,0,pharmacy,0
T1014193,18.0,17,AU,0,1155,0,0,utilities,0
T1024794,22.63,12,Au,0,3519,2,1,crypto,0
T1017081,40.39,0,CN,1,561,2,0,pharmacy,0
T1017953,86.6,22,NG,1,1469,0,1,groceries,0
T1012017,15.57,18,AU,0,2547,0,0,utilities,0
T1024299,24.24,23,au,0,1493,1,0,dining,0
T1007265,21.64,3,AU,0,2879,0,1,,0
T1015759,19.75,4,Au,0,1102,2,1,dining,1
T1004748,16.32,2,AU,0,3284,2,0,fuel,0
T1001910,28.12,0,AU,0,3003,0,0,fuel,0
T1003202,56.72,21,AU,0,2575,0,0,apparel,0
T1005832,26.4,14,au,0,3620,3,0,dining,0
T1029517,19.98,0,Au,0,2734,0,0,crypto,0
T1027596,84.88,10,NZ,1,1877,0,0,fuel,0
T1026933,58.74,4,AU,0,2075,0,1,apparel,0
T1000467,193.89,1,AU,0,2169,0,0,dining,0
T1005747,72.7,5,AU,0,2459,0,0,groceries,0
T1013733,55.21,9,AU,0,420,1,0,crypto,0
T1018648,71.91,23,Au,0,732,0,0,groceries,0
T1023205,53.96,21,NZ,1,1750,0,0,pharmacy,0
T1004407,82.44,11,Au,0,2127,1,0,utilities,0
T1005737,17.04,2,au,0,499,1,0,fuel,0
T1001360,183.09,8,AU,0,3224,0,0,dining,0
T1017646,15.64,18,AU,0,1708,5,0,travel,0
T1003582,20.77,10,AU,0,333,3,0,utilities,0
T1026104,45.7,21,au,0,1000,1,0,travel,0
T1006967,18.48,0,Au,0,299,0,0,gaming,0
T1017395,40.62,15,Au,0,2803,1,0,pharmacy,0
T1000450,19.38,20,AU,0,2974,0,0,apparel,0
T1004535,36.57,14,AU,0,1103,0,0,gaming,0
T1019835,28.25,14,GB,1,306,1,0,travel,0
T1009223,63.02,14,AU,0,2815,1,0,,0
T1015608,35.53,6,AU,0,1081,0,0,pharmacy,0
T1023923,55.97,17,AU,0,3459,1,0,electronics,0
T1011004,17.62,20,Au,0,1475,0,0,,0
T1013421,41.2,14,AU,0,899,1,0,electronics,0
T1009002,13.53,5,NG,1,2894,0,0,dining,0
T1023017,5.18,3,SG,1,412,0,0,gaming,0
T1014090,71.16,20,Au,0,2121,8,0,fuel,0
T1029063,66.66,20,cn,1,264,2,0,electronics,0
T1003658,8.91,7,au,0,265,2,0,dining,0
T1028955,58.46,19,us,1,2784,3,0,apparel,0
T1024238,65.65,8,AU,0,2662,1,0,utilities,0
T1022158,15.08,2,IN,1,2083,3,0,fuel,0
T1011420,46.66,12,AU,0,215,2,0,groceries,0
T1006109,8.47,15,de,1,1693,2,0,apparel,0
T1020055,19.18,8,AU,0,2112,1,0,pharmacy,0
T1028287,91.33,0,au,0,807,1,0,gaming,1
T1014395,6.64,16,AU,0,2548,2,0,fuel,0
T1014411,69.93,11,Au,0,2123,8,0,crypto,0
T1015046,1.56,19,US,1,2936,3,0,pharmacy,0
T1007545,112.53,13,AU,0,3256,0,0,apparel,0
T1026029,54.29,6,au,0,2466,2,0,apparel,0
T1029578,79.81,15,AU,0,2551,0,0,fuel,0
T1025542,39.35,11,ru,1,385,3,0,fuel,0
T1004832,27.53,19,AU,0,898,2,0,dining,0
T1027577,45.73,14,AU,0,3595,1,0,utilities,0
T1029004,34.17,2,au,0,1104,1,0,pharmacy,0
T1001562,79.87,12,AU,0,2312,3,0,gaming,0
T1021889,42.6,14,AU,0,414,1,0,gaming,0
T1015672,34.55,10,au,0,2184,1,0,gaming,0
T1013587,20.51,7,AU,0,463,1,0,pharmacy,0
T1027840,4.62,8,Au,0,902,3,0,gaming,0
T1012953,165.57,3,Au,0,1523,2,0,dining,0
T1006237,35.12,1,in,1,3260,1,0,fuel,0
T1009144,59.34,1,au,0,895,2,0,groceries,0
T1001450,65.52,16,Au,0,93,2,0,gaming,0
T1019125,3.64,12,AU,0,1555,0,0,gaming,0
T1012060,20.44,12,AU,0,1180,0,0,gaming,0
T1029293,43.29,8,AU,0,1715,0,0,travel,0
T1018981,6.96,13,AU,0,887,1,1,electronics,0
T1027106,134.63,12,AU,0,1574,5,0,pharmacy,0
T1025221,5.28,22,AU,0,3365,1,0,crypto,0
T1029009,13.24,3,IN,1,991,0,0,gaming,0
T1003654,101.82,0,AU,0,1805,1,0,groceries,0
T1000856,4.96,10,RU,1,1082,2,0,pharmacy,0
T1018753,63.3,7,AU,0,1374,0,0,gaming,0
T1024621,12.48,9,AU,0,3229,3,0,travel,0
T1003376,10.18,23,AU,0,1356,0,0,crypto,0
T1019976,53.1,5,AU,0,3159,0,0,crypto,0
T1002554,27.24,5,GB,1,1070,1,0,electronics,0
T1023275,4.99,0,au,0,12,3,0,fuel,0
T1017666,15.04,10,au,0,3361,0,0,utilities,0
T1026607,12.73,18,Au,0,3539,0,0,apparel,0
T1001836,32.22,5,US,1,1359,0,0,,0
T1015355,159.03,19,AU,0,2033,0,1,pharmacy,0
T1019032,116.54,12,Au,0,1649,0,1,pharmacy,0
T1009412,23.65,23,IN,1,457,0,0,gaming,0
T1021177,382.09,19,Au,0,1554,3,0,gaming,0
T1000762,10.98,3,AU,0,1263,1,0,groceries,0
T1024902,162.58,2,Au,0,1253,0,0,dining,0
T1010787,24.33,1,AU,0,2288,1,0,utilities,0
T1028791,2.37,22,AU,0,3152,0,0,apparel,0
T1026431,10.71,3,AU,0,1818,1,0,utilities,0
T1026829,12.47,5,AU,0,2780,0,0,fuel,0
T1002485,39.38,23,AU,0,2515,1,0,gaming,0
T1016832,189.68,5,au,0,1755,2,1,travel,0
T1003061,32.94,9,au,0,123,0,0,electronics,0
T1015176,69.53,18,AU,0,1043,1,0,crypto,0
T1027073,52.57,6,Au,0,189,2,0,electronics,0
T1004283,30.49,19,AU,0,2593,0,0,electronics,0
T1018159,48.86,17,Au,0,1368,2,0,utilities,0
T1016708,10.98,12,AU,0,1156,1,0,travel,0
T1021740,1.7,4,AU,0,2508,2,0,gaming,0
T1026108,48.85,12,au,0,600,8,0,groceries,0
T1007020,96.24,23,AU,0,1086,0,0,electronics,0
T1009761,469.99,2,AU,0,839,0,0,pharmacy,0
T1008690,63.19,12,AU,0,3219,0,0,travel,0
T1005656,12.81,2,AU,0,1522,2,1,crypto,0
T1027955,18.92,16,AU,0,1514,1,0,apparel,0
T1026208,7.99,1,Au,0,116,0,0,dining,0
T1001796,23.38,18,AU,0,3103,1,0,electronics,0
T1023196,7.89,17,Au,0,2812,0,0,,0
T1005596,59.86,18,AU,0,2363,2,0,utilities,0
T1001017,54.01,18,au,0,2761,1,0,utilities,0
T1010815,25.37,22,au,0,3004,2,0,dining,0
T1004601,100.13,16,Au,0,2027,3,0,groceries,0
T1000374,91.91,18,AU,0,3488,2,0,apparel,0
T1002006,26.54,18,US,1,3228,0,0,crypto,0
T1003528,66.91,21,Au,0,997,5,0,fuel,0
T1025992,7.03,4,AU,0,2375,1,0,apparel,0
T1026178,24.29,17,AU,0,3128,2,0,apparel,0
T1009707,23.0,13,AU,0,1239,1,0,fuel,0
T1028854,103.39,9,AU,0,2694,2,0,travel,0
T1008939,34.69,7,AU,0,31,1,0,apparel,0
T1000330,219.05,8,AU,0,2553,0,0,,0
T1007135,78.61,3,AU,0,3362,0,1,apparel,0
T1010214,168.38,19,us,1,1501,12,0,crypto,0
T1017520,5.59,20,IN,1,3299,0,0,dining,0
T1000627,30.5,23,Au,0,967,0,0,fuel,0
T1023039,35.91,15,AU,0,2783,0,0,crypto,0
T1017821,3.55,0,AU,0,1518,1,0,utilities,0
T1005365,17.65,22,au,0,1709,0,0,travel,0
T1013767,9.35,22,au,0,3600,2,0,apparel,0
T1029438,101.1,21,In,1,1706,2,0,electronics,0
T1016252,104.03,7,Au,0,3314,0,0,dining,0
T1010146,17.76,14,AU,0,2082,0,1,dining,0
T1027212,2.67,5,Au,0,1618,1,0,utilities,0
T1000237,49.28,20,Au,0,710,1,0,dining,0
T1006540,14.08,1,au,0,2594,0,0,utilities,0
T1003885,384.78,9,CN,1,2303,2,0,dining,0
T1002594,15.5,13,SG,1,3114,0,0,,0
T1028865,54.93,3,au,0,2500,1,0,fuel,0
T1013609,68.28,16,au,0,1057,0,0,travel,0
T1021309,16.78,16,au,0,2097,0,0,crypto,0
T1028616,40.61,4,AU,0,2234,0,0,crypto,0
T1001667,11.48,17,Au,0,3137,0,1,travel,0
T1012995,22.49,3,au,0,2547,1,1,apparel,0
T1025751,47.95,0,au,0,2163,0,0,dining,0
T1017053,16.74,16,au,0,2958,0,0,fuel,0
T1009751,89.58,5,AU,0,3010,0,0,utilities,0
T1006421,8.86,21,Au,0,125,0,0,groceries,0
T1023669,23.8,8,AU,0,1829,0,0,gaming,0
T1009941,5.77,9,Au,0,3575,1,0,dining,0
T1004260,27.0,21,AU,0,3446,2,0,utilities,0
T1016813,69.62,4,AU,0,130,1,0,fuel,0
T1018896,90.85,22,AU,0,758,2,0,gaming,0
T1007540,85.43,22,Au,0,1541,2,0,groceries,0
T1016761,5.45,16,Au,0,2963,0,0,fuel,0
T1000722,158.52,1,AU,0,2565,1,1,groceries,0
T1023510,47.77,22,cn,1,779,1,0,crypto,0
T1019917,18.36,0,AU,0,217,0,0,,0
T1014147,69.88,15,GB,1,491,1,1,,0
T1014631,89.98,11,AU,0,2339,0,0,crypto,0
T1018894,17.79,3,AU,0,837,0,1,dining,0
T1002809,5.61,0,AU,0,1772,5,0,travel,0
T1013542,33.71,12,AU,0,3250,3,1,travel,0
T1025606,16.44,6,AU,0,841,2,0,crypto,0
T1000578,18.22,0,AU,0,2046,2,0,gaming,0
T1025407,2.63,4,AU,0,3329,3,0,utilities,0
T1026743,28.92,18,Au,0,3354,0,1,fuel,0
T1003135,11.43,18,AU,0,2635,2,0,dining,0
T1011016,40.82,1,AU,0,2483,1,0,electronics,0
T1022503,24.5,20,cn,1,256,5,1,travel,0
T1027213,95.57,23,au,0,69,0,0,pharmacy,0
T1014304,58.91,23,au,0,2702,1,0,travel,0
T1019322,56.66,11,AU,0,3415,1,0,crypto,0
T1025917,72.27,13,AU,0,3324,2,0,groceries,0
T1005713,4.48,14,br,1,1385,0,0,crypto,0
T1017084,33.45,12,AU,0,2551,1,0,electronics,0
T1005059,33.16,4,AU,0,2090,1,0,groceries,0
T1028984,88.4,0,gb,1,3489,5,0,groceries,0
T1006468,8.57,12,AU,0,3550,5,0,fuel,0
T1022938,32.79,16,de,1,2619,1,0,gaming,0
T1025692,33.57,3,Au,0,2209,12,0,pharmacy,0
T1013366,22.46,4,AU,0,3419,2,1,electronics,0
T1002947,6.81,1,AU,0,2874,0,0,fuel,0
T1019553,119.14,14,AU,0,485,0,0,groceries,0
T1011775,6.85,23,Au,0,494,1,0,gaming,0
T1000870,51.57,4,AU,0,1578,0,0,utilities,0
T1024478,38.61,5,Au,0,1206,3,0,electronics,0
T1026120,14.01,7,AU,0,2689,2,0,gaming,0
T1003990,190.49,11,AU,0,1806,0,1,groceries,0
T1016502,27.19,0,AU,0,2369,1,0,fuel,0
T1015465,14.68,12,AU,0,229,2,1,dining,0
T1028796,5.26,16,AU,0,1526,3,0,groceries,0
T1016995,64.01,5,AU,0,2238,1,0,utilities,0
T1026032,19.58,20,NZ,1,1079,2,0,apparel,0
T1020585,40.29,9,AU,0,378,12,0,,0
T1024692,8.95,3,AU,0,848,1,0,dining,0
T1010641,20.95,2,Au,0,2696,1,0,dining,0
T1015422,110.27,5,AU,0,934,0,0,dining,0
T1002928,16.88,3,AU,0,182,8,0,pharmacy,0
T1019298,89.01,3,AU,0,773,2,0,electronics,0
T1027235,31.42,10,au,0,3634,0,0,dining,0
T1022101,62.31,20,au,0,1178,1,0,utilities,0
T1021916,68.97,15,AU,0,2766,0,0,electronics,0
T1007034,89.8,10,AU,0,2815,2,0,crypto,0
T1019918,12.66,20,au,0,395,3,0,crypto,0
T1002488,79.25,19,Us,1,3088,3,0,apparel,0
T1023947,29.21,18,AU,0,2307,0,0,electronics,0
T1021358,11.23,21,AU,0,172,0,1,gaming,0
T1002760,20.54,10,Au,0,1968,0,1,crypto,0
T1008087,8.77,20,BR,1,1582,1,0,groceries,0
T1007099,515.4,6,AU,0,2451,1,0,dining,0
T1019745,8.96,15,au,0,1042,1,0,pharmacy,0
T1029945,19.64,23,Au,0,1338,1,0,travel,0
T1018014,86.68,20,AU,0,2431,1,0,pharmacy,0
T1024700,35.26,11,AU,0,3316,0,0,dining,0
T1011546,41.37,7,ru,1,2912,3,1,crypto,0
T1002478,7.95,16,AU,0,3630,1,0,dining,0
T1017408,25.93,23,NG,1,2032,0,0,,0
T1029521,110.47,8,au,0,3571,0,0,dining,0
T1005623,69.09,18,AU,0,2541,1,0,electronics,0
T1021544,30.97,1,AU,0,2265,1,0,gaming,0
T1021688,19.01,4,AU,0,3010,0,1,utilities,0
T1029698,11.84,22,AU,0,3201,0,0,fuel,0
T1007144,33.8,17,Au,0,1257,1,0,dining,0
T1010177,108.88,2,AU,0,1186,2,0,utilities,0
T1024422,55.34,21,BR,1,415,3,0,fuel,0
T1026890,23.71,8,Us,1,804,0,0,groceries,0
T1003395,31.8,5,Br,1,1171,1,0,travel,0
T1026066,20.84,6,au,0,1601,2,0,gaming,0
T1015078,132.63,11,SG,1,24,8,0,utilities,1
T1007215,73.89,22,au,0,1670,0,0,apparel,0
T1004696,61.25,19,De,1,3452,0,1,pharmacy,0
T1010595,25.9,1,au,0,779,0,1,gaming,0
T1019114,44.44,22,AU,0,1289,1,1,pharmacy,0
T1025879,44.61,12,AU,0,1943,1,0,dining,0
T1001391,14.84,2,AU,0,665,0,1,apparel,0
T1015234,14.36,16,AU,0,2001,1,1,travel,0
T1014604,41.93,2,sg,1,3017,5,0,travel,1
T1028370,35.41,18,AU,0,2244,0,0,apparel,0
T1004699,50.0,0,NZ,1,1579,5,0,electronics,0
T1004465,19.96,10,AU,0,2998,0,0,travel,0
T1018298,46.58,6,au,0,2495,3,0,apparel,0
T1004209,20.02,17,au,0,11,3,0,pharmacy,0
T1020252,34.32,17,AU,0,2312,3,1,fuel,0
T1009711,36.68,10,AU,0,2566,3,1,groceries,0
T1028867,14.38,9,AU,0,1162,5,0,utilities,0
T1015451,17.2,23,AU,0,14,1,1,fuel,0
T1007701,40.16,19,AU,0,1566,2,0,travel,0
T1021412,153.06,12,au,0,1565,1,0,crypto,0
T1001863,16.36,23,CN,1,800,0,0,fuel,0
T1007568,69.1,21,au,0,1860,0,0,fuel,0
T1000405,19.93,8,au,0,3331,2,0,utilities,0
T1012818,7.65,15,Au,0,386,0,0,crypto,0
T1025990,6.61,13,us,1,2453,0,0,apparel,0
T1010875,28.23,19,AU,0,2239,0,0,pharmacy,0
T1027256,23.03,9,SG,1,2099,0,0,apparel,0
T1013140,55.03,20,SG,1,2554,0,0,dining,0
T1022945,6.36,3,au,0,2934,0,0,dining,0
T1009783,29.19,19,Us,1,601,0,0,apparel,0
T1002424,75.94,16,SG,1,884,8,0,crypto,0
T1023404,13.99,16,BR,1,867,0,1,travel,0
T1012572,19.39,11,Au,0,2065,0,0,utilities,0
T1029993,38.61,18,AU,0,2383,0,1,dining,0
T1001385,32.04,20,AU,0,3150,1,1,pharmacy,0
T1025285,109.66,21,au,0,1143,0,0,apparel,0
T1022492,22.59,16,au,0,923,0,0,apparel,0
T1013139,43.62,22,AU,0,213,2,0,fuel,0
T1026747,21.19,10,gb,1,186,2,0,utilities,0
T1008059,15.59,8,Au,0,1980,1,0,dining,0
T1006667,71.08,19,Au,0,2465,0,0,,0
T1011870,24.11,1,Au,0,2797,0,0,crypto,0
T1021679,2.71,11,AU,0,2372,0,0,fuel,0
T1028169,164.81,12,Au,0,1477,2,0,pharmacy,0
T1016170,17.38,0,Au,0,2699,5,0,pharmacy,0
T1015543,25.41,10,BR,1,1668,0,0,gaming,0
T1016714,46.48,13,AU,0,354,0,0,,0
T1027198,35.95,3,Au,0,2095,2,0,crypto,0
T1000272,10.62,20,Au,0,307,1,1,dining,0
T1016131,3.87,11,au,0,3190,0,0,electronics,0
T1000540,4.02,4,AU,0,4,5,0,travel,0
T1027295,120.31,5,AU,0,443,0,1,utilities,0
T1024212,117.21,5,au,0,964,2,0,dining,0
T1006379,43.19,4,au,0,1010,0,1,gaming,0
T1014390,51.26,23,GB,1,1068,1,0,apparel,0
T1029572,32.93,9,au,0,2410,8,0,dining,0
T1028793,36.5,0,AU,0,2126,2,0,travel,0
T1015208,72.28,9,AU,0,666,0,0,pharmacy,0
T1000505,35.91,22,AU,0,2352,0,1,pharmacy,0
T1022705,182.41,11,Au,0,3054,1,0,utilities,0
T1015951,17.03,16,AU,0,89,0,0,crypto,0
T1010911,1422.99,3,IN,1,224,0,1,gaming,0
T1006844,15.92,10,AU,0,569,0,0,gaming,0
T1012089,30.56,23,au,0,2686,1,0,utilities,0
T1027344,3.96,20,au,0,2348,2,0,crypto,0
T1020594,92.99,12,BR,1,177,3,0,dining,0
T1010492,51.43,21,Au,0,1796,0,0,dining,0
T1006998,39.32,16,AU,0,1714,5,0,dining,0
T1015600,39.3,16,Cn,1,2982,1,0,dining,0
T1017899,29.44,10,gb,1,2333,2,0,electronics,0
T1013541,63.87,15,au,0,3211,1,1,apparel,0
T1004258,68.4,12,au,0,146,0,0,travel,0
T1025700,52.89,13,AU,0,2912,8,0,,0
T1027932,47.14,0,au,0,2152,0,0,dining,0
T1014033,90.0,1,AU,0,3280,1,1,fuel,0
T1021222,41.21,17,IN,1,493,3,0,utilities,0
T1005483,276.22,10,AU,0,134,0,0,travel,0
T1015579,80.51,5,AU,0,1504,5,0,utilities,0
T1023040,33.36,2,au,0,1911,3,0,utilities,0
T1003324,12.21,16,RU,1,2979,0,0,pharmacy,0
T1002334,63.0,7,AU,0,1709,1,0,crypto,0
T1011134,65.7,16,AU,0,1103,2,0,travel,0
T1010942,11.48,21,AU,0,2505,0,0,pharmacy,0
T1009271,65.35,5,Ru,1,1291,0,0,gaming,0
T1025777,87.01,10,CN,1,3296,1,1,travel,0
T1004384,9.87,22,AU,0,248,0,1,electronics,0
T1018239,51.51,7,au,0,3547,0,0,utilities,0
T1007497,115.67,21,au,0,1601,0,0,pharmacy,0
T1017240,4.98,6,au,0,2735,0,0,fuel,0
T1011035,161.83,16,AU,0,2522,0,0,gaming,0
T1024918,72.37,19,AU,0,1638,1,0,crypto,0
T1021918,8.19,0,au,0,776,1,0,groceries,0
T1028701,76.82,20,au,0,1552,1,0,apparel,0
T1020667,18.08,19,au,0,1426,1,0,fuel,0
T1009075,53.0,9,Au,0,2682,5,0,dining,0
